Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
Default,False,"i wouldnt be surprised if Israel did have something to do with 9/11.

damn jews.",2 years ago,0.0,UggjCxw6A9tn3ngCoAEC,0,0.0,2016-01-05 16:26:51.202,Don Won,jews,[]
9,True,allah is a cunt,1 year ago,0.0,Ugic8n4vYgXx53gCoAEC,0,0.0,2016-12-05 09:13:08.246,pratyush shukla,jews,[]
Default,False,"I don't know what rainbow and frilly place you guys live in, but where I live if you refuse a cops direct order this is what happens to you, black OR white, so this shows NOTHING as far as racism. All this shows is someone repeatedly refusing a cops direct order and the consequences of it. But if course just like everything, TYT has to turn it racial.",4 months ago,0.0,UgiMmHfPI1jqfHgCoAEC,0,0.0,2017-08-08 04:46:37.371,Beefy G,black,[]
Default,False,/pol visits a bakery,2 years ago,0.0,UghKgJxAvg6lCXgCoAEC,0,0.0,2016-01-05 16:24:30.887,King Cobra,jews,[]
9,True,That's the main reason why Hollywood hate him,1 year ago,0.0,UgjfTRfWmAfK6XgCoAEC,0,0.0,2016-12-05 04:43:40.544,Truth is Hate to Those Who Hate the Truth!,lgbt,[]
Default,False,well said Ann Coulter. fuck those stinky jews.,8 years ago,0.0,Ugxw2hzZKn874q58iZJ4AaABAg,0,0.0,2009-12-05 09:14:11.207,tongoska,jews,[]
9,True,He doth protest to much. What a disgusting human being.,5 years ago,0.0,UgxZ05JwP-jK-eEWNnV4AaABAg,0,0.0,2012-12-05 04:48:13.116,geospiza59,lgbt,[]
7,True,I wonder if Kirk Cameron even been with a man!!!!! A lot of men in Hollywood sleep with directors.,5 months ago,1.0,Ughm-Zz3LDEltngCoAEC,2,3.0,2017-07-05 04:41:28.147,Bardot Love,lgbt,[]
"4,3",True,I'm Muslim and I would have jumped to any Jew's' defense if they were attacked or being mistreated! We're ALL humans!,2 years ago,0.0,UghzjEstReZ6DXgCoAEC,3,0.0,2016-01-05 16:25:54.719,xpunkgurlx,jews,[]
Default,False,"@mercyshalom AfterJesus, innovations started creeping in (their religion). The book given to Jesus (the Injeel) was changed, therefore rules and laws set by God were changed. Notwithstanding the fact that this was another attempt to kill a Prophet sent by God Almighty. How merciful was he to the Israelites?? Count his favours on them, no you cannot count his favours on them. Were they thankful? No! Except a few! (More)",6 years ago,0.0,UgwGlv4Q2aF-Ai9tPFR4AaABAg,0,0.0,2011-12-05 09:17:34.855,belikova01,jews,[]
9,True,America is a free place for white PEOPLE i think I m not from America buy stuff I see in youtube That tells me that they think black PEOPLE are wrong or bad guys,2 months ago,0.0,UgzeriaJbdrkQxH6Gq94AaABAg,0,0.0,2017-10-08 04:46:16.358,Mohit kumar,black,[]
Default,False,Sign this off for a Netflix show. Much better than Dear White People.,1 month ago,0.0,UgzUHEiXJQD27pRduPV4AaABAg,1,0.0,2017-11-08 04:48:00.145,BroGaming ZJGDude05,black,[]
8,True,anti semitism is bad....its sad to see people are like this,3 years ago,0.0,UgjOYR-QhVA1n3gCoAEC,4,0.0,2015-01-05 16:27:13.744,Blitz,jews,[]
9,True,"To quote the guys from Cognitive Dissonance, ""Whaaaat a douche.""",2 years ago,0.0,Ugj5zKCfm-OVbngCoAEC,0,0.0,2015-12-05 04:46:05.279,Tara Strickland,lgbt,[]
Default,False,In the same experiment with Muslim shopper only 1 person stuck up for her.,1 year ago,0.0,Ugi2Un2fBlT3L3gCoAEC,0,0.0,2017-01-05 16:24:06.798,Pauline Gregory,jews,[]
Default,False,Kirk did really well here.,4 months ago,0.0,Ughd8-W_FBROvXgCoAEC,0,0.0,2017-08-05 04:41:22.960,Erix7810,lgbt,[]
Default,False,"+elpega grande

I don't agree with gay marriage, but I just wanna say your agreement is wrong. Pedophiles don't look at gender they just look at a child and think of them as an adult. You ask a pedophile if he likes men he will say no. If you ask a pedophile if he likes boys he will say no. If you ask a pedophile if he likes child he will say yes",2 years ago,0.0,Uggj2QZGbOYNA3gCoAEC,0,0.0,2015-12-05 04:45:41.821,Noel Contreras,lgbt,[]
9,True,"Douche bag kirk has mixed fabric on, probably eats shrimp and has cut his hair and he wants to single out the gay thing. I hate it when these preachy a holes decide how to skip over 90% of a book which is nearly fiction and only really hammer the thoughts they want to perceive as evil or sinful.",1 year ago,1.0,UgiSe5ymsOrC1ngCoAEC,0,7.0,2016-12-05 04:43:42.981,PhoenixPsilence,lgbt,[]
Default,False,Sorry ! I thought u were racist !! But this video not funny,2 months ago,0.0,UgxQx-IKdRMmJO8xkiJ4AaABAg,0,0.0,2017-10-08 04:48:07.774,Roseanne Hwami,black,[]
Default,False,Names there video Dear Black People for more views but still has not 409K since 2015,2 weeks ago,0.0,UgwRC7kPt-EAe6j4j0Z4AaABAg,0,0.0,2017-11-24 04:47:16.627,Akeiya Jones,black,[]
Default,False,"Nigger nigger on the wall
Who's the criminal of them all?



All of them",1 month ago,0.0,UgzkIj46gjvDcuF6C_x4AaABAg,0,0.0,2017-11-08 04:47:34.393,Zerozone,black,[]
9,True,That one guy who sided with the clerk is a big asshole.,9 months ago,0.0,Ugiy0dMzWED5JXgCoAEC,0,0.0,2017-04-05 16:23:24.498,Vintage Vinny,jews,[]
Default,False,"LOL, same clerk...He must be typecast as a racist shop owner!  That must be fun...Acting for a living, studying so hard, practicing...And then being known for being a bigoted dick in a Fake TV show...lmfao.",2 years ago,0.0,Ugj-ExGD7Q7OSHgCoAEC,0,0.0,2016-01-05 16:24:30.843,surgeyX,jews,[]
Default,False,lol wow,1 month ago,0.0,UgwHdo8dVu81LRn-9MB4AaABAg,0,0.0,2017-11-08 04:48:03.255,PRODIGY PIGEON 587,black,[]
Default,False,@mrlogicalman1 : when did I say Ingeel is the new testament? You didn't get my point anyway.,5 years ago,0.0,UgwPPh5x9Qrq-E6LSEd4AaABAg,0,0.0,2012-12-05 09:17:12.540,666danish,jews,[]
"8,9",True,"Well, its almost the year 2016 and still only animals live on this planet. I guess this is will never change. So sad.",1 year ago,0.0,UghbIQCvzH8gj3gCoAEC,0,0.0,2016-12-05 09:13:17.968,Deonanan Persaud,jews,[]
Default,False,Please search youtube for kinseys pedophiles and the david reimer case.  After that you will  no longer support the gay agenda.,2 years ago,0.0,UgicHO9_Bf8XCXgCoAEC,0,0.0,2015-12-05 04:45:18.855,PDXREVISION,lgbt,[]
Default,False,Whata champion,2 months ago,0.0,UgyiZwv5CVIIsnPVU494AaABAg,0,0.0,2017-10-13 05:30:01.992,Assyrian 6000,black,[]
Default,False,"I think I would have told him, ""You better stand down Hitler!""",5 months ago,0.0,Ugy-y4UbmnNGMK-Biyt4AaABAg,0,0.0,2017-08-05 16:22:57.179,Lori Worthey,jews,[]
7,True,So wait... I am suppose to worship a prophet?,3 years ago,0.0,UgjVd9ddNdIi2ngCoAEC,0,0.0,2014-12-05 09:12:44.095,Donna Werts,jews,[]
8,True,"What did he do man.... 
black lives matter too guys",2 weeks ago,0.0,Ugzv-MTtNC3dkwvu6y54AaABAg,0,0.0,2017-11-24 04:45:45.802,hokage wannabe,black,[]
Default,False,>AzWaCaFla sounds like one of those neo-nazi kid characters on an after school special about tolerance  -the kid who broke into the school over the weekend and spray painted swastikas all over the gym.,8 years ago,0.0,UgzdBU1igpdi-5QRq5F4AaABAg,0,0.0,2009-12-05 09:14:09.417,Christo Rosa,jews,[]
Default,False,Gay people are perverted morons.,3 months ago,1.0,UgwEqSAIUbyMugRmGEh4AaABAg,0,1.0,2017-09-05 04:47:05.274,Leviticus 20:13,lgbt,[]
2,True,"This is fake. His voice is way more high pitched. There is voice adjusting at the beginning of this clip. Plus, why audio instead of video recording? Fishy indeed ....",2 weeks ago,0.0,UgyHflT4-LnZybBPSNR4AaABAg,0,0.0,2017-11-21 09:12:27.397,JK Rowlings,jews,[]
Default,False,YPU LOOK MY BARBIE DOLL AFTER I TOOK IT OUT THE BOK I REPLACED IT WITH A BLACK DOLL THEN BURNED THE OTHER ONE I DO HAVE WHITE DOLL DO YOU NOW THEY SELL YOUR FAMILY AND CALL THEM BARBIES,1 month ago,0.0,Ugw79wtOBzEvu6DeWhl4AaABAg,0,0.0,2017-11-08 04:48:06.072,"love pizza,puppys",black,[]
Default,False,Why risk it??? It's easier to just believe. Once saved always saved. God bless you all.,4 months ago,0.0,Ugjy301lSTx8OngCoAEC,0,0.0,2017-08-05 04:45:12.670,B Faithful,lgbt,[]
"5,4",True,"Look.. you guys are going to claim that he represents ""most"" Christians because it fits your agenda. The rest of us that are actually born again and not just angry cult leaders have a more gentle approach to the world and sin. I would love for someone like Paul Washer or John Piper to come in and tear Steven ""westboro wannabe"" Anderson a new corn hole. Dr. James White already did it. Steven looked like a chimpanzee caught in the headlights when an actual, real theologian was in the same room with him. 

Steven will answer to God for literally wishing someone to burn in hell, When the Word says that the Lord is not willing that anyone perish.",2 years ago,0.0,Ugg6M2cZ-fAFgngCoAEC,0,0.0,2015-12-05 04:45:46.354,Aaron Stigall,lgbt,[]
5,True,"Sean Harris, The way he thinks is just one reason why the world is so f**** up. That way of thinking is why the world has so much hate in their hearts.",5 years ago,0.0,UgxEkZM970qArBDJRw14AaABAg,0,0.0,2012-12-05 04:48:14.108,John Southwell,lgbt,[]
Default,False,"GOD PUTS ALL THINGS IN PLACE.  THOSE WHO LOVE HIM,AND THOSE WHO DONT. A BLESSING OR A CURSE,YOU AND I HAVE IT ,(FREE WILL) YOU CHOOSE.GOD LOVES YOU HE IS MERCIFUL.HE JUST DOESNT LOVE BUT LOVES US  SO"" JOHN3:16- BELIEVE LORD JESUS IS THE ONLY BE GOTTEN  SON OF GOD.DONT BELIEVE IN THE SON YOU DON'T HAVE THE FATHER.every knee will bow every tongue will confess. if your living,your dying. for sure,we're just passingn thru. read GOD'S WORD,YOUR ALL SMART, WHO GIVES US A NEW DAY.not me or anyone human. BUT GOD ALMIGHTY. THE HOLY SPIRIT IS HERE,ASK FOR UNDERSTANDING  BEFORE READING .WE ARE ALL A LIVING SOUL.ALL BELONGS TO GOD.we have a redeemer.JESUS CHRIST.WE STILL HAVE A CHANCE.GODS WORD WILL STAND FOREVER",1 year ago,1.0,UgjpjFbfzK-Kb3gCoAEC,1,2.0,2016-12-05 04:42:17.838,JAMES PABLICO,lgbt,[]
8,True,My Great Grandfather and his brother who flew in the Airforce fought againsy the worst Antisemitics.Nazi Germany and My grat grandfather saw the camps and hated it he hopes that one day people will love each other.,1 month ago,0.0,Ugxzb6RM_rjdwhG4rqV4AaABAg,1,0.0,2017-12-05 16:22:38.639,Vincent The Purple Guy,jews,[]
Default,False,"Its sad that technically Jesus was Jewish yet people worship him
Any other Jewish person and its a hate crime",2 years ago,1.0,UghdvXFvODfLW3gCoAEC,4,2.0,2016-01-05 16:26:28.751,Derpy Duck,jews,[]
Default,False,Funny as,1 month ago,1.0,UgzeH15r_2RCQjgx6Nt4AaABAg,1,1.0,2017-11-08 04:47:42.766,Douglas Boucheix,black,[]
Default,False,Kirt Cameron is correct. the ststes legalized homosexual marrige because the contryis under attack from mentally ill leftist Liberals!,5 months ago,1.0,UghnUqXdKFwU1HgCoAEC,2,1.0,2017-07-05 04:41:32.851,Sir Gridlock,lgbt,[]
"8,9",True,"God Bless the people who stepped in. To the rest of the fucking RACIST COWARDS
, you're pieces of shit and you can go to Hell.",3 years ago,1.0,UghFUJck3HAfaXgCoAEC,14,5.0,2015-01-05 16:27:37.508,Scott Derechinsky,jews,[]
Default,False,Trump,2 months ago,0.0,Ugz7uxLuYaP0BRnjvn94AaABAg,0,0.0,2017-10-08 04:48:11.587,A Gymnast,black,[]
Default,False,because every gay kid acts like the opposite gender,4 years ago,0.0,Ugy4WRMxxcQJvHftoi14AaABAg,0,0.0,2013-12-05 04:47:43.565,Rlrr Lrll,lgbt,[]
Default,False,....... thought it was interesting,1 month ago,0.0,UgwqxEipXacNyu1gMaV4AaABAg,0,0.0,2017-11-08 04:47:48.748,Brooklyn .k,black,[]
Default,False,Christ killers? really?😞,10 months ago,0.0,UgjpNIqCkAREj3gCoAEC,0,0.0,2017-03-05 16:23:25.672,Darren Counihan,jews,[]
Default,False,"I don't see what the fuss is about.  Bruce Jenner is a pervert.  If you would leave your child with a tranny you're either an idiot or a liar.  No one in there right mind would allow some filthy pervert like that around their kid.  He's not a bad preacher.  He's a GOOD preacher with the nuts to speak some truth into this darkened, sick, godless society we live in.",10 months ago,0.0,UgjqXjxZvJu6-ngCoAEC,1,0.0,2017-02-05 04:45:18.676,Andrew Cunningham,lgbt,[]
9,True,The devil and sin were painted on the Earth's wall when such religious spread throughout the world. The darkness of a man's heart can be so cruel.,5 years ago,0.0,UgxG0e7yJLePlb3cdBN4AaABAg,0,0.0,2012-12-05 09:13:18.102,Black Power Ranger,jews,[]
Default,False,"Cameron is so straight and self righteous ....
.fuck he thinks he is god what an unpleasant man",2 weeks ago,0.0,UgyM6jZUfgoFSJEYzNt4AaABAg,1,0.0,2017-11-21 04:40:53.795,Leslie Rusch,lgbt,[]
Default,False,"@RakeyRaker no he's half right. Jesus was mentioned many times in the Quran, but not as much as our Prophet.",6 years ago,0.0,UgxqlLSoeWZhZJ0AJgl4AaABAg,0,0.0,2011-12-05 09:17:33.660,abu maruf,jews,[]
Default,False,It was just a joke. Calm down. It was funny.,3 weeks ago,0.0,UgwOwHucn6_J_xYR_GR4AaABAg,0,0.0,2017-11-17 04:47:23.664,DinahDomi,black,[]
9,True,Fuck everybody but me,2 years ago,0.0,Ugipet4Mb-omyHgCoAEC,0,0.0,2016-01-05 16:24:30.893,U.S.Slave,jews,[]
Default,False,"It's not natural, being gay is a sin just BC seven states made it legal doesn't mean the Bible changes it's still wrong and always will be",3 months ago,0.0,UgzLHXfQ_e6sc94aiDZ4AaABAg,1,0.0,2017-09-05 04:41:18.984,Lukas Johnson,lgbt,[]
4,True,Yeah first encounter with police was when I was 14 stopped and searched held for 10 min just went to store for mom .47 years old know and totally don't trust police once handcuffed for giving my cousin five {hand shaking that is} BLACK IN AMERICA CAN GO TO JAIL AT ANYTIME AND YOU LOOK AT US LIKE WE CRAZY,5 months ago,0.0,Ugj-cLuXz40NO3gCoAEC,0,0.0,2017-07-08 04:46:45.778,aeharris64,black,[]
Default,False,better question is why is there such a large emphasis on jews when they only represent 10% of the population?  Why is it that every president has to give a speech at AIPAC? Most people know why I am just curious as to what others think.,1 year ago,0.0,UggDvpzF5wC9rngCoAEC,6,0.0,2016-12-05 09:13:46.559,Carpathian,jews,[]
4,True,I'm a Jew😰,1 year ago,1.0,UgiTLBEhQZ3GRXgCoAEC,23,17.0,2017-01-05 16:23:33.810,Isabelle Burdge,jews,[]
Default,False,Jews oppressed in NJ what the fuck are you on crack cocaine. You need to carry out this fantasy in a different state. Hispanics and Jews are the least oppressed in NJ. Do your research first. It would help. You need to find a state where they are oppressed so you can carry out your fantasy show. BTW when are you going to do the same show where white Americans are oppressed. Listen everyone is having a tough time because of the economy not just Jews and Blacks and Latinos and Jews are more likely to get a job in JewBucks in NJ. Get Real. I guess what I am trying to say is that the most wealthy Jews are in NYC and NJ so if you want to fake a poor me poor Jew show you can't do it there. It's just so fucking fake it's not funny. You have to find a state where there's lots of poor Jews that can't get jobs. Seriously????,4 months ago,0.0,UgwMrEAcmugioFcjqrF4AaABAg,2,0.0,2017-09-05 16:22:57.108,AllGuts NoGlory,jews,[]
Default,False,being gay is unnatural point blank period,4 months ago,0.0,Ughq-KP65cWBOXgCoAEC,0,0.0,2017-08-05 04:41:20.947,Tyjai Jackson,lgbt,[]
Default,False,"@tospam1 ohh, the poor Hindus, NOT. First of all know what the Hindus did to us, burning our mosques and killing us, Ahmad Deedat himself said that the Hindu in elections is given advantages. So don't go all Hindus are peaceful. And btw, what Israhell did was unexcusable,",6 years ago,0.0,UgynL1HKR8f9OVvkqiJ4AaABAg,0,0.0,2011-12-05 09:12:16.354,BaronOfXen,jews,[]
"1,9",True,"You are cursed by Satan
Do you even know that it states in the quran that you, muslims, will go to hell?
You didnt know that did you.
And by the way, iam not jewish, i have to keep on adding that.",5 years ago,0.0,UgyULJJ1rjZDXstcDjx4AaABAg,0,0.0,2012-12-05 09:13:19.193,Soloman1001,jews,[]
2,True,"Funnily, the words that we say when we marry, ""til death do us part"", were said by a woman to another woman in the bible...",1 week ago,1.0,UgxuDhIS0Iv2JJVJ63h4AaABAg,0,1.0,2017-11-28 04:40:52.018,Baguette Gott,lgbt,[]
