Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
Default,False,stingvklou murdering nonmuslims stealing nonmuslims permitted punished quran permits behavior,5 years ago,0.0,Ugz79fVNGuA9xOggHcd4AaABAg,0,0.0,2012-12-05 09:17:06.704,72Yonatan,jews,[]
Default,False,dont hide camera jewish temple send actors posing catholics hate ways looking sympathy,7 months ago,0.0,UgizDHSqdModB3gCoAEC,1,0.0,2017-06-05 16:23:10.583,john smith,jews,[]
9,True,muslims pagans bow alilah moon god renamed muhammad filthy religion gang murderers rapist muhammad known pedophile homosexual liked suck young boys tongues tell side god islam fools pedophiles,1 year ago,1.0,UgidNt2vl9UaOHgCoAEC,1,8.0,2016-12-05 09:12:31.201,WebDominatorSEO,jews,[]
1,True,doesnt know christianity catholic church never say need obey catholic church says matter whatand blindly,3 years ago,1.0,UgiX-2Nn1H2XqXgCoAEC,3,9.0,2014-12-05 09:13:49.527,Frank IND,jews,[]
Default,False,mrjaguit ahmed deedat never said jesus god said prophet godstop putting retarded comments,5 years ago,0.0,Ugyeu1UVCG1bB-7WU7J4AaABAg,0,0.0,2012-12-05 09:17:11.340,ahmed musaevitch,jews,[]
Default,False,people hate jews believe illuminati,2 months ago,0.0,Ugyjbwk3Xu0watAqCNN4AaABAg,0,0.0,2017-11-05 16:22:43.104,Rocking Psycho,jews,[]
Default,False,see cop job got call trying ascertain information black dude wouldnt comply started going crazy playing victim looking looks like guy asked id someone complained guy loitering reality check guys dont know whos going planting next bomb dont know whos going shoot next mall cry dudes black low blow people put fight ided generally ones warrants always conveniently leave part narrative true black color act way comply law enforcement thats live together civilized society mean seriously even explaining,2 months ago,0.0,UgxNjLCRBZllOnKRDyJ4AaABAg,0,0.0,2017-10-08 04:46:08.077,mashroob,black,[]
9,True,idiot,3 days ago,0.0,UgxAoQQpyMxDVke4xFF4AaABAg,1,0.0,2017-12-05 04:47:04.199,Laysa Geovana,black,[]
"2,9",True,homosexuals say kirk cameron unnatural kirk cameron christian yet another false preacher preaching false gospels jesus said let without cast first stone sinners including kirk cameron false preachers truly cared homosexuals living would lovingly helping showing way believe following dont judge people preachers supposed teach help save people cameron like helping anyone judge everyone please haters kirk cameron never grew funny starred show called growing pains yet never grew areas grows still stupid clueless brat big mouth much like character growing pains,1 year ago,1.0,UgjdL4MwFFLHSngCoAEC,10,52.0,2016-12-05 04:42:17.848,Adam Goodword,lgbt,[]
Default,False,good kirk 👏 stand truth gods word matter masses may say think society may change gods laws,2 years ago,1.0,Ugi0Rbl9PZVjYHgCoAEC,115,206.0,2015-12-05 04:45:11.902,pippytlo,lgbt,[]
Default,False,names always meaningsbut given birth probly meant something similar pagan parentswho idolatersall family tribe muhammad worshipped pagan deitiesas revelationhe even retained symbol earlier pagan faith ancient kaabacalling right hand god earth ancients knew sits gods right handside goddessshe many names jesusgabriel never xisted,5 years ago,0.0,Ugxt-Bas5xdccdeVhc94AaABAg,0,0.0,2012-12-05 09:16:43.577,gary wersley,jews,[]
Default,False,antisemitic antijesus,3 years ago,1.0,Ugg7yBPAZurEmXgCoAEC,5,6.0,2015-01-05 16:27:37.503,Paul Forryan,jews,[]
Default,False,id show support shop keeper give salute help remove lice people shop concerned alert citizen usa rare would stand jews control global finance start wars mel gibson never apologised telling truth loved guy said sorry,8 months ago,1.0,UgjEnFw8PV1hDngCoAEC,3,1.0,2017-05-05 16:23:19.403,NebuchadnezzarII,jews,[]
Default,False,lord loved kept oath swore forefathers brought mighty hand redeemed land slavery power pharaoh king egypt know therefore lord god god faithful god keeping covenant love thousand generations love keep commands ” deuteronomy lord made everlasting covenant people israelhow break promise,6 years ago,0.0,UgwFmYBMlTTqOxzZKNZ4AaABAg,0,0.0,2011-12-05 09:17:21.517,Benjamin10y,jews,[]
Default,False,zulfitareen verse reads like permitted sun catch moon night outstrip day swims along orbit according law r wrong,7 years ago,0.0,UgzawL42a0WhMMwZupx4AaABAg,0,0.0,2010-12-05 09:17:43.030,echo2006able,jews,[]
Default,False,actors go get real jobs leave hardworking breadmakers alone,3 years ago,0.0,UggxSzd-eqUhc3gCoAEC,0,0.0,2015-01-05 16:27:05.184,Vincent Del Duca,jews,[]
Default,False,exactly kirk savior love description btw biased making look terrible,1 year ago,0.0,Uggw2EDNQl7uwXgCoAEC,0,0.0,2016-12-05 04:42:20.663,Crofty One,lgbt,[]
Default,False,see brother nathaniel youtubehe explains wall nothing pieceof old roman forthe jewish,4 years ago,0.0,Ugyw-nF4KkJPy93uuQp4AaABAg,0,0.0,2013-12-05 09:13:55.235,owen O'Neill,jews,[]
Default,False,damn female jew actress hot,1 year ago,1.0,UghjhHHE0w02i3gCoAEC,20,8.0,2017-01-05 16:23:31.687,Stephen B. Smith,jews,[]
Default,False,allah akbar heil hitler,1 year ago,1.0,UginmuJgnxVFfngCoAEC,4,1.0,2016-12-05 09:12:54.070,Another Much Better,jews,[]
Default,False,look mirror look hannoukah synagogues feast upon ugly apish beasts somebody love kikes look ugliest actresses world holliwodian starlets lovely jewess would turn masked monster arent idiotically medically irretrievable blatant blinded tribal affection philosemitic judophile write shoah stagefake literature nature turned jews ugly resembling us theyve plague world theyve brought lives perversion cheating abuse social side lies deceipt perjury fraud political side eternal squabble warmongering nations rule criminal gangs commercially run slavery children white woman prostitution ring poisoning food theft peoples property basis jewish state claimed book jewish wonder manage stay alive tribe,5 months ago,1.0,UgitTfzebsgw1HgCoAEC,0,1.0,2017-07-05 09:13:45.127,rusmalbel,jews,[]
Default,False,jesus christ lord homosexuality,1 year ago,0.0,UghcD6MZuYVyengCoAEC,0,0.0,2016-12-05 04:43:29.959,JESUS CHRIST IS KING YASHUA,lgbt,[]
Default,False,thats great god right god bless pastor anderson,1 year ago,1.0,UgglRTeKekc6VXgCoAEC,0,1.0,2016-12-05 04:47:32.644,Simon Zelotes,lgbt,[]
Default,False,black dont big dick inches consider small,1 week ago,0.0,UgxfXt4sKeo-foDTvYR4AaABAg,0,0.0,2017-12-01 04:47:13.315,izunagi_stamina_ninja NumerOrludo,black,[]
Default,False,muslim ss division,5 years ago,0.0,Ugy-Yc3g39DbQCMRGGB4AaABAg,0,0.0,2012-12-05 09:13:17.149,Soloman1001,jews,[]
1,True,nothing bible transgender people even would jesus guy saying horrible things gods children people say oh pray finds jesus yeah exactly arent sick evil like edit starting think people comments bad,4 months ago,0.0,UgjTk1HwRWTxD3gCoAEC,1,0.0,2017-08-05 04:45:12.679,Kristen,lgbt,[]
Default,False,talk muslims freedom speech talk jews anti semitism,3 years ago,1.0,UgjSCM-uij8u73gCoAEC,2,2.0,2015-01-05 16:27:05.262,Shamlan Hasawi,jews,[]
Default,False,offended complete idoit making ignorant thing ever heard,1 week ago,0.0,UgziKlHgMYjpIqBVUn14AaABAg,0,0.0,2017-12-01 04:47:09.180,Brittanie Reed,black,[]
7,True,pretty obvious kirk homosexual,8 months ago,0.0,Ugghe2FtNzD-G3gCoAEC,2,0.0,2017-04-05 04:41:54.212,firesong83,lgbt,[]
Default,False,thank see stuff bible could place secular great white taught rightly divided word told black people would ever learn word god rightly divided would stopping told years ago prejudice equal rights moment leader bring acceptance homosexuality devil trick mad saying remember homo greatest power worker devil denounce true god,2 years ago,0.0,UgiF5izVeZ84jXgCoAEC,1,0.0,2015-12-05 04:47:31.051,CertainDisciple,lgbt,[]
Default,False,latoya right,1 month ago,0.0,UgznniEcsgu48-dR1-x4AaABAg,0,0.0,2017-11-08 04:47:59.110,Rejana McCall,black,[]
Default,False,chronicles would seek lord god israel put death whether small great woman,5 years ago,0.0,UgwIy4___i3d6ZX4Wjh4AaABAg,0,0.0,2012-12-05 09:16:45.573,ghs224,jews,[]
Default,False,stop resisting cops let us know happended,2 weeks ago,0.0,UgxngEfW6dyZej4OYUp4AaABAg,0,0.0,2017-11-24 04:45:45.820,Enforcement - Police State for Vietnam Law,black,[]
9,True,gay hiding behind trophy wife wouldnt support kids wtf guy complete ass made money teenage sex symbol joke,2 months ago,0.0,UgwKbKMzw77xrfcvTap4AaABAg,1,0.0,2017-10-05 04:41:03.728,jenny hartman,lgbt,[]
8,True,love america amazing thing country fact matter nationality religion political ideologies accepted protected far antisemitism goes would really like know many people hate jewish people crime havent already paid beyond capacity almost race theyve vilified humiliated tortured persecuted bad races look quite honest deep love affection best friends intelligent deep love connection family ive yet see elsewhere pushed throughout history massive misfortune hatred obstacles would destroy nearly race yet theyre still would really like know done beyond producing greatest minds ever please someone explain antisemitic phenomenon dont understand hope future generations become wiser accepting ridiculous petty hatreds day shunned,2 years ago,0.0,Ugh3NMEiNujuvHgCoAEC,1,0.0,2016-01-05 16:26:51.261,Scott Grewe,jews,[]
8,True,real god curse creation curse creation power power god,2 years ago,0.0,Ugggcswol4fEK3gCoAEC,0,0.0,2015-12-05 09:14:13.989,Hollywood,jews,[]
"5,8",True,hate people judge religion race even size,9 months ago,0.0,UgzQNAkXGrd3_qJD5Pt4AaABAg,1,0.0,2017-04-05 16:23:24.513,jackeline chavez,jews,[]
Default,False,born muslim totally agree,5 years ago,0.0,UgzI774Lc8KwfuWzUK54AaABAg,0,0.0,2012-12-05 09:16:59.302,Ajmal Orya,jews,[]
9,True,nothing see ridiculous christian,5 years ago,0.0,UgwoRMkgcTgJpp2jW-V4AaABAg,0,0.0,2012-12-05 04:48:39.859,dothedeed,lgbt,[]
9,True,negroes evil mostly evil negroes always evil mostly conclude negroes evil beings junglebunnies devilbunnies,1 month ago,0.0,UgyaJigvrCqcFuIJmWV4AaABAg,0,0.0,2017-11-08 04:47:59.151,Glinkling Smearnops,black,[]
9,True,america sucks,2 months ago,0.0,Ugxz6douKkWx6ddoaHB4AaABAg,0,0.0,2017-10-08 04:46:05.442,Shawn John,black,[]
7,True,oy vey jews funded hitler lmao,2 months ago,0.0,UgzcoNhTyt3p8hG032l4AaABAg,0,0.0,2017-10-12 10:12:12.599,Poncho Boss,jews,[]
Default,False,respect sexual prefrence,3 years ago,0.0,Ugjk2k-5IlJgAXgCoAEC,0,0.0,2015-01-05 16:27:43.343,Kate Millz,jews,[]
9,True,worthless treat everyone like,6 months ago,0.0,Ugi0MGVX-Dhc3ngCoAEC,0,0.0,2017-06-08 04:46:53.885,caudillracing,black,[]
Default,False,great response kirk love way quoted bible represented true gospel christ stood truth heaven proud,1 month ago,0.0,UgxdGLsU6QYaiAg8PS94AaABAg,0,0.0,2017-11-05 04:41:01.697,Yonela Ndudane,lgbt,[]
Default,False,thottie begonie,1 month ago,0.0,Ugz11zsliowpSgwfUUx4AaABAg,0,0.0,2017-11-08 04:47:44.824,helpimlost,black,[]
9,True,stfu sand nigger,5 years ago,0.0,UgwrPgTHXi8reDLQ1_R4AaABAg,0,0.0,2012-12-05 09:13:58.576,kamran60,jews,[]
Default,False,bro kirk well done god bless,5 months ago,1.0,UgiVz86i0d-DsXgCoAEC,0,2.0,2017-07-05 04:41:30.788,Stanley Osobik,lgbt,[]
Default,False,mrlogicalman comes merefers jesus let quote full matthew indeed baptize water unto repentance cometh mightier whose shoes worthy bear shall baptize holy ghost firejesus baptized believers holy ghost fireyou conveniently left holy ghost holy spirit god gives believer wisdom fire =enthusiasm gods work,5 years ago,0.0,Ugzp2rpKIzAN6NP7syd4AaABAg,0,0.0,2012-12-05 09:17:12.479,starscreamer47,jews,[]
Default,False,acab,3 weeks ago,0.0,UgzkG9pwmPzCiBdNZUp4AaABAg,0,0.0,2017-11-22 05:29:45.247,ravee all,black,[]
Default,False,coulter went crazy jesus camp dakota like stance jews,9 years ago,0.0,UgxDJ5H38BhazjObcA94AaABAg,0,0.0,2008-12-05 09:14:11.239,WM T,jews,[]
Default,False,preacher saying thruth christian condemn lgbt islam first religion gave capital punishment lgbt death repent normal reject comprehensif explanation dawa rejecting cured still practicing false rejecting admids false keep spreading propaganda someday comes group peoples punishing lgbt hand law enforcement justice wherever gather practicing homosexuality,4 months ago,1.0,UghUF50Wl8m8vHgCoAEC,0,1.0,2017-08-05 04:47:10.287,Yusuf Syam,lgbt,[]
2,True,allahs curse jews shows curious paradoxical outcomes compare contributions made science two groups muslims jews intriguing statistics nobel prize winners science muslim laureatesphysics= chemistry= medicine= economics= jews laureates physics= chemistry= medicine= economics= jews make less global population approx nobel laureates allahs blessing muslims curse jews seem work strange ways,1 year ago,1.0,UghCJCF_5qiUNHgCoAEC,7,1.0,2016-12-05 09:13:17.958,Aerse Veertaube,jews,[]
9,True,fucking racist dont know parents taught need help likes anyone starbucks feel really sorry ever dates,1 week ago,0.0,UgwKTTzD_tuL0hzaQwp4AaABAg,0,0.0,2017-12-01 04:47:09.221,Beauty By dessy,black,[]
Default,False,steve anderson bruce jenner pieces glorified shit,1 year ago,0.0,UggRIOqqzXMyOXgCoAEC,0,0.0,2016-12-05 04:45:27.522,Earth Tones,lgbt,[]
Default,False,muslims must paying tax zakat muslims jizya nonmuslim amount money amount muslims used system like christians balkan spain become muslims today gave freedom practicing religion show prove muslim threat muslims nd class citizen history never say,4 years ago,0.0,UgwwXKr-LqeSmjBX7-h4AaABAg,0,0.0,2013-12-05 09:16:10.794,H. N Bean,jews,[]
Default,False,thot patrol,1 week ago,0.0,Ugxy2nmb-h6GRtKW8Ax4AaABAg,0,0.0,2017-12-01 04:47:11.844,Classic savage,black,[]
Default,False,told daft bastardeasy,3 months ago,0.0,Ugx2cat-PTem8NBO5y54AaABAg,0,0.0,2017-09-08 04:46:24.635,paul hickey,black,[]
Default,False,naboizquzvz monkeys jews god gave everything prove dnt believe go read quran say anything please quite,6 years ago,0.0,UgyuRzIJd3m08F4GMTF4AaABAg,0,0.0,2011-12-05 09:17:14.620,lilbigbrow,jews,[]
Default,False,accept firstthen later accepted imagine shame family rejected prophetdo really think much choice matterhow many wives already time married childbridewhat kind law makes exceptions people othersa flexible law changedignored suit considered important quran says wives onlyhow many muhammad,5 years ago,0.0,Ugzcb2U6tstBDw4ppjR4AaABAg,0,0.0,2012-12-05 09:16:42.159,gary wersley,jews,[]
Default,False,yeshua nazerath people even know talking,11 months ago,0.0,UghFSRkq8MM1CHgCoAEC,0,0.0,2017-01-05 04:42:05.722,anna howard,lgbt,[]
Default,False,dont,10 years ago,0.0,UgxzqIod7CT2ozu3fj94AaABAg,0,0.0,2007-12-05 09:46:40.598,Sol_Protege,jews,[]
Default,False,piers morgan doesnt get,3 years ago,0.0,UghwNzNubSP6z3gCoAEC,0,0.0,2014-12-05 04:46:23.674,andrazkrzic,lgbt,[]
Default,False,ever heard cairohaifa train bombing assassination st baron walter guinness count folke bernadotte zionists surely know treat british friends unorwa schools white phosphuras say hi palestinian people decendants caanites years bc first learn avoid civilian casualities kicking civilians homes building illegal settlements,6 years ago,0.0,Ugyk1hIUdXx8ajw_Knl4AaABAg,0,0.0,2011-12-05 09:12:16.362,BaronOfXen,jews,[]
"4,9",True,forget hating jews right woman making stone jewish christian oh god please forgive woman created bad example rib back,3 years ago,1.0,UgghNkt0aFOBRHgCoAEC,4,2.0,2014-12-05 09:13:49.535,Nige Tom,jews,[]
5,True,quotes r wrong,4 years ago,0.0,Ugwk36KjwrcztsVKhBd4AaABAg,0,0.0,2013-12-05 09:16:02.528,haidar101,jews,[]
"3,9",True,beat shit guy badly gay believe everyone simply living certain way accepted society fuck ass needs acknowledge fact correct way live life based truely,5 years ago,0.0,UgyUZAs0vpTPLgvsN0l4AaABAg,0,0.0,2012-12-05 04:48:19.073,david,lgbt,[]
Default,False,set sad left days prove point damn shame,2 weeks ago,0.0,Ugw9CohHgNlkFq1KHdN4AaABAg,0,0.0,2017-11-24 04:45:47.220,Kale Wilson,black,[]
Default,False,shuu bbz 😂😂,1 month ago,0.0,UgzdiObuc9RmHDnoEhB4AaABAg,0,0.0,2017-11-08 04:47:32.718,Sonia Ncanda,black,[]
5,True,sucks see states capital going,1 month ago,0.0,UgwB3351by22bJMze-d4AaABAg,0,0.0,2017-11-08 04:45:57.347,K9 Gaming,black,[]
8,True,sorry ann coulter,3 years ago,0.0,UgjchYxhdfPiVHgCoAEC,1,0.0,2014-12-05 09:13:49.524,Frank IND,jews,[]
1,True,honey gay people know last thing shove homosexuality peoples faces left alone think opposite wish straight couple would stop throwing relationships straight women really dont see anyone makeing public holding handsfine huggingfine even peck lipsfine making groping hand fine kind couples public,5 years ago,0.0,UgxcSRFFyPmspZ0kP594AaABAg,0,0.0,2012-12-05 04:48:06.578,Emily Smith,lgbt,[]
Default,False,islam jewry like muhammad betrayed jews children israel nation book betrayed muhammad real author islam islam islamic scholars distorted quran quran falsified quran later surahs muhammad strengthened expelled fraternity friendship topics quran host contradictory souls make clear time creation surah conceived allah sent soure disturbed surahs rationalize jews time muslims say advent islam christian jew longer saved others believe explanation logical quran always two versions whether good bad idea learning believes versions islam another admits correctly interpret quran thing certain history shown political part conquest ended relation peoples book followed quran pay religious tax persecution christian europe said possible ottoman empire came second part story palestine israel politics hatred mixed fits sours quran quote jew muslim friend christian hostility ottoman empire west politically motivated religious general think muslims rooted aversion hatred jews reference muhammad betrayal jews engaged quraysh graded emergence state israel israel right given god state existed ummajov chalice ottoman empire territory right arabs live generations right islams point view islam claims controlled sharia wartime necessary realize created sharia history said allah formed question legitimacy sharia wartime basis mere knowledge islam know islam forgery scientifically rationally proven solution state israel state community jews christians muslims none us muslims rule jews state government parties except shiite radical hezbollah unless folds weapons many muslims sunni jews like shiites disgust really big among talked shiites really hate wahabbist wonder thats talked turkey many sunni turks saffron infidels wahhabists muslims history brothers forgive parallel protestantism someone came seventeenth century muhammad ibnabdalwahabb say islam interpret quran islam existed long wahabbismus salafia islam reformation,4 months ago,0.0,UghAr5NAmDOebngCoAEC,0,0.0,2017-08-05 09:12:53.107,Michal Figy,jews,[]
